ID,email,text,category
535,bethany07@gmail.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
536,kaitlyn62@gmail.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
537,donaldsonrobin@yahoo.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
538,munozdale@gonzalez.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
539,anna54@hotmail.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
540,hillantonio@thomas.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
541,hdominguez@gmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
542,abrown@rodriguez-guzman.net,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
543,nataliejimenez@walker.info,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
544,jthomas@yahoo.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
545,tammyhenry@yahoo.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
546,oscar63@gmail.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
547,sheliagibson@hotmail.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
548,upierce@yahoo.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
549,patrickmassey@yahoo.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
550,stephaniecervantes@yahoo.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
551,hendrixnorman@newman.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
552,justin93@thompson-everett.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
553,dsingh@jackson.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
554,mholmes@smith.com,My screen flickers more than my living room lights. Any tips?,DISPLAY_ISSUE
555,donald18@myers.info,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
556,yjohnson@boyd.org,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
557,lindseyjulie@campbell.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
558,yjohnson@gmail.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
559,kcook@gmail.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
560,abarton@may.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
561,jason96@hotmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
562,dclark@hotmail.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
563,mikecurry@watson.org,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
564,espinozatyler@gmail.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
565,xford@hotmail.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
566,jacksonsheena@yahoo.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
567,jenningsrebecca@hall-hill.org,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
568,jamesjohnson@johnson.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
569,zachary36@harrell-hutchinson.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
570,michael08@gmail.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
571,tylerjessica@yahoo.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
572,anthonymcclain@hotmail.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
573,stefanieblake@gmail.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
574,psmith@knight.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
575,ssalazar@hotmail.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
576,phillipsmadison@yahoo.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
577,holmestimothy@higgins.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
578,lindalowe@gmail.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
579,juanpeterson@taylor-santos.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
580,williamswilliam@smith.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
581,david48@yahoo.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
582,khart@hotmail.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
583,torrestaylor@ruiz.biz,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
584,aliciaaguirre@yahoo.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
585,vhoward@gmail.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
586,joseph67@yahoo.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
587,pamelahenderson@hotmail.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
588,ukirby@yahoo.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
589,paulaking@cortez.net,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
590,jamesgomez@hotmail.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
591,haley00@bryant.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
592,jacob13@gmail.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
593,yjones@price.biz,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
594,jennifer03@yahoo.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
595,ashleypace@gmail.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
596,matthewgray@hotmail.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
597,yatesmelissa@gmail.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
598,coxkevin@hernandez-bruce.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
599,robin51@yahoo.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
600,ywilliams@yahoo.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
601,johnsonrachael@harris.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
602,rebeccaellis@hotmail.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
603,lisa68@yahoo.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
604,deborahespinoza@yahoo.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
605,whitenichole@yahoo.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
606,bowenjonathan@gmail.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
607,gsmith@gmail.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
608,wilkinsdanielle@yahoo.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
609,hallmichael@gmail.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
610,tylergrant@hotmail.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
611,omorris@robles.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
612,sandovalmichael@yahoo.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
613,george30@cox-williams.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
614,palmeredward@hotmail.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
615,mosslee@mcdonald.info,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
616,matthewcline@jackson.org,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
617,michaelscott@gallagher-mathews.com,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
618,wardsean@garrett.biz,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
619,andersonjennifer@gmail.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
620,michael62@yahoo.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
621,ggomez@yahoo.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
622,james60@delacruz-moody.net,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
623,dbrown@baldwin-robinson.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
624,xbrown@baker.net,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
625,holdengregg@gmail.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
626,sarahaguilar@casey.org,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
627,robert70@gmail.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
628,moorecharles@hotmail.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
629,donaldbrown@yahoo.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
630,mleonard@miller.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
631,nancymcclain@johnson.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
632,meghan98@yahoo.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
633,renee12@hotmail.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
634,danasanders@campbell-watson.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
635,travis19@howell.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
636,virginiabenson@hicks.org,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
637,roberthodges@hotmail.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
638,daniellerobertson@gibbs.biz,All my selfies are gone! Did the update eat them?,DATA_LOSS
639,sramirez@braun.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
640,brett62@gmail.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
641,nicholas73@gmail.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
642,smithjoshua@hotmail.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
643,zcarter@yahoo.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
644,darlenevaldez@williams.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
645,mrobles@gmail.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
646,mejiamelissa@lee-gonzalez.info,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
647,ehernandez@henderson.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
648,stephanie44@roberts.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
649,claytonantonio@smith.biz,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
650,marymontoya@cunningham.org,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
651,lyoung@gmail.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
652,simmonskatie@nicholson.com,My screen flickers more than my living room lights. Any tips?,DISPLAY_ISSUE
653,logankathleen@roth.biz,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
654,klong@mcdonald.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
655,pagejennifer@hotmail.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
656,joshua88@massey.org,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
657,thompsonjacob@howe.info,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
658,rebecca85@english.biz,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
659,kellishepherd@nguyen.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
660,vargasrenee@james.info,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
661,shawnlawrence@burke.biz,All my selfies are gone! Did the update eat them?,DATA_LOSS
662,robertsanthony@yahoo.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
663,rhonda98@yahoo.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
664,sholder@barajas.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
665,david43@russell.info,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
666,juliemathews@clark-garcia.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
667,michelle05@yahoo.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
668,daniel18@yahoo.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
669,cookkeith@lara.biz,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
670,xking@gonzalez-smith.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
671,nicolekrause@wells.org,My screen flickers more than my living room lights. Any tips?,DISPLAY_ISSUE
672,vanessa43@wilson.org,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
673,afigueroa@harris-thompson.org,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
674,tdavis@dawson.org,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
675,yolanda76@hotmail.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
676,james07@medina.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
677,matthew75@yahoo.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
678,michaellambert@bridges.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
679,keith04@wright.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
680,clarkjohn@gmail.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
681,melissa28@hotmail.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
682,matthewprice@gmail.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
683,nhickman@hoover.info,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
684,kathy22@rodriguez-harris.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
685,foxamber@yahoo.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
686,ijackson@moore-sanchez.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
687,kara41@gmail.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
688,qsmith@wilson.org,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
689,cindy54@hotmail.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
690,sanderssharon@norman.biz,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
691,vincentzachary@steele.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
692,justinjackson@hotmail.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
693,patriciapatterson@yahoo.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
694,tinalee@yahoo.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
695,kristenwade@hotmail.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
696,marie54@jordan.org,All my selfies are gone! Did the update eat them?,DATA_LOSS
697,curtis93@hotmail.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
698,lwebb@morris-taylor.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
699,annettecox@yahoo.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
700,tbrown@yahoo.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
701,emilyperez@cook-lewis.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
702,smithmichael@gmail.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
703,cindy68@peters-nguyen.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
704,jnguyen@russell.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
705,jennifermiller@gmail.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
706,samuelstewart@young.info,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
707,nicholaspalmer@hester.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
708,marcushendricks@hotmail.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
709,ywilson@gmail.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
710,psimmons@gmail.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
711,ylivingston@schwartz.info,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
712,lindseysmith@taylor-charles.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
713,wilcoxjames@wood.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
714,fhughes@gmail.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
715,rubenglover@hotmail.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
716,david09@hotmail.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
717,derekmcdonald@davis-brandt.org,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
718,tristan44@kidd-lynch.biz,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
719,smurphy@jackson.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
720,martineztara@yahoo.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
721,timothy95@young.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
722,blewis@hines-fisher.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
723,megan46@mcdonald.info,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
724,javiersmith@williams.info,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
725,charles56@rodriguez.biz,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
726,ggarcia@pierce-fox.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
727,bcampbell@guerrero-young.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
728,maddoxcatherine@jordan.org,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
729,zwalters@hotmail.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
730,schmidtdonna@hotmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
731,karagreene@hotmail.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
732,shelia45@daniel.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
733,craig29@yahoo.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
734,moniquemurillo@gmail.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
735,rebeccamonroe@yahoo.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
736,michaelcastillo@hansen.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
737,john00@valencia.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
738,richard95@yahoo.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
739,teresa84@campbell-walker.info,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
740,xnicholson@black.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
741,kerry16@gmail.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
742,brownsabrina@farley.info,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
743,adammullins@baker.biz,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
744,tammymoore@lambert.net,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
745,wneal@gmail.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
746,scott90@martinez.info,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
747,eroberts@gmail.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
748,melissaprince@yahoo.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
749,susangriffin@hotmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
750,michael17@moody-myers.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
751,lyonsjose@hotmail.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
752,joshua93@jordan.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
753,qgilbert@scott-barber.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
754,nuneznathan@ibarra.com,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
755,kathleen79@gmail.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
756,lauradavenport@waters.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
757,smithmichael@yahoo.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
758,rachel47@powell.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
759,robertserik@gmail.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
760,melaniefranklin@hotmail.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
761,scottstone@yahoo.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
762,snunez@gmail.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
763,wheelerangela@yahoo.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
764,mstewart@sims.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
765,robertsonraymond@hotmail.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
766,timothysharp@hotmail.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
767,palmerlauren@bryant-acevedo.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
768,emma61@hotmail.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
769,qgalvan@hicks.org,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
770,josephevan@bradley.biz,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
771,hjames@maddox.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
772,jermaine67@gmail.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
773,sherylmiller@yahoo.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
774,ehiggins@rios.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
775,lsmith@hotmail.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
776,rebeccahobbs@silva.biz,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
777,christopherhernandez@gmail.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
778,cortezcarrie@harris-riddle.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
779,rachelcampos@hunter.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
780,rodriguezjoe@yahoo.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
781,jamesrachel@yahoo.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
782,anthonykimberly@hurst-thompson.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
783,mikedawson@gmail.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
784,shannon41@garcia.net,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
785,philipnash@yahoo.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
786,garneramanda@gmail.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
787,djones@hotmail.com,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
788,johnsonjanet@williams-smith.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
789,jacobskinner@yahoo.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
790,dixonangela@soto-stevens.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
791,byoung@yahoo.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
792,carloscollier@carter-flores.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
793,millernichole@mccall.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
794,jennifernorris@stokes-williams.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
795,sleonard@mclaughlin.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
796,meyerangela@rice.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
797,lindseyjames@smith.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
798,rebecca89@hotmail.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
799,mccormickkristin@choi-jenkins.biz,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
800,alan78@yahoo.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
801,john40@wright-andrade.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
802,patricknguyen@yahoo.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
